yearid,Level of Data,Subject,DenominatorType,District,Discode,School,Schcode,Grade,NumberStudents,plevel1,plevel2,plevel3,plevel4,pAboveprof,pBelowProf,AvgScore
2022,sch,rea,Regular,Haverhill Cooperative,238,Woodsville High School,20910,0,40 - 45,15,22,54,10,63,37,
2022,sch,rea,Regular,Haverhill Cooperative,238,Woodsville High School,20910,11,40 - 45,15,22,54,10,63,37,508
2022,sch,sci,Regular,Haverhill Cooperative,238,Woodsville High School,20910,0,35 - 40,43,19,35,< 10 %,38,62,
2022,sch,sci,Regular,Haverhill Cooperative,238,Woodsville High School,20910,11,35 - 40,43,19,35,< 10 %,38,62,1148
2022,sch,mat,Regular,Haverhill Cooperative,238,Haverhill Cooperative Middle School,26875,0,220 - 225,42,26,22,10,32,68,
2022,sch,mat,Regular,Haverhill Cooperative,238,Haverhill Cooperative Middle School,26875,4,45 - 50,32,28,34,< 10 %,40,60,445
2022,sch,mat,Regular,Haverhill Cooperative,238,Haverhill Cooperative Middle School,26875,5,45 - 50,56,24,18,< 10 %,20,80,457
2022,sch,mat,Regular,Haverhill Cooperative,238,Haverhill Cooperative Middle School,26875,6,35 - 40,51,31,10,< 10 %,18,82,480
2022,sch,mat,Regular,Haverhill Cooperative,238,Haverhill Cooperative Middle School,26875,7,40 - 45,48,24,19,10,29,71,511
2022,sch,mat,Regular,Haverhill Cooperative,238,Haverhill Cooperative Middle School,26875,8,45 - 50,27,23,25,25,50,50,586
2022,sch,rea,Regular,Haverhill Cooperative,238,Haverhill Cooperative Middle School,26875,0,220 - 225,29,24,37,10,47,53,
2022,sch,rea,Regular,Haverhill Cooperative,238,Haverhill Cooperative Middle School,26875,4,45 - 50,43,23,26,< 10 %,34,66,583
2022,sch,rea,Regular,Haverhill Cooperative,238,Haverhill Cooperative Middle School,26875,5,45 - 50,31,20,38,11,49,51,612
2022,sch,rea,Regular,Haverhill Cooperative,238,Haverhill Cooperative Middle School,26875,6,35 - 40,31,28,33,< 10 %,41,59,630
2022,sch,rea,Regular,Haverhill Cooperative,238,Haverhill Cooperative Middle School,26875,7,40 - 45,26,24,43,< 10 %,50,50,635
2022,sch,rea,Regular,Haverhill Cooperative,238,Haverhill Cooperative Middle School,26875,8,45 - 50,15,27,46,13,58,42,672
2022,sch,sci,Regular,Haverhill Cooperative,238,Haverhill Cooperative Middle School,26875,0,90 - 95,41,22,28,10,38,62,
2022,sch,sci,Regular,Haverhill Cooperative,238,Haverhill Cooperative Middle School,26875,5,45 - 50,49,24,20,< 10 %,27,73,544
2022,sch,sci,Regular,Haverhill Cooperative,238,Haverhill Cooperative Middle School,26875,8,45 - 50,33,19,35,13,48,52,852
2022,sch,mat,Regular,Henniker,245,Henniker Community School,20935,0,240 - 245,20,30,27,22,49,51,
2022,sch,mat,Regular,Henniker,245,Henniker Community School,20935,3,35 - 40,17,42,22,19,42,58,428
2022,sch,mat,Regular,Henniker,245,Henniker Community School,20935,4,35 - 40,20,34,26,20,46,54,458
2022,sch,mat,Regular,Henniker,245,Henniker Community School,20935,5,40 - 45,30,33,26,12,37,63,473
2022,sch,mat,Regular,Henniker,245,Henniker Community School,20935,6,35 - 40,25,22,28,25,53,47,517
2022,sch,mat,Regular,Henniker,245,Henniker Community School,20935,7,50 - 55,21,23,32,25,57,43,549
2022,sch,mat,Regular,Henniker,245,Henniker Community School,20935,8,40 - 45,10,32,29,29,59,41,600
2022,sch,rea,Regular,Henniker,245,Henniker Community School,20935,0,245 - 250,27,24,34,15,49,51,
2022,sch,rea,Regular,Henniker,245,Henniker Community School,20935,3,35 - 40,28,31,22,19,42,58,573
2022,sch,rea,Regular,Henniker,245,Henniker Community School,20935,4,35 - 40,20,29,26,26,51,49,603
2022,sch,rea,Regular,Henniker,245,Henniker Community School,20935,5,40 - 45,37,26,28,< 10 %,37,63,611
2022,sch,rea,Regular,Henniker,245,Henniker Community School,20935,6,35 - 40,24,16,38,22,59,41,644
2022,sch,rea,Regular,Henniker,245,Henniker Community School,20935,7,50 - 55,34,25,36,< 10 %,42,58,632
2022,sch,rea,Regular,Henniker,245,Henniker Community School,20935,8,40 - 45,15,17,54,15,68,32,671
2022,sch,sci,Regular,Henniker,245,Henniker Community School,20935,0,85 - 90,32,27,28,13,41,59,
2022,sch,sci,Regular,Henniker,245,Henniker Community School,20935,5,40 - 45,47,26,19,< 10 %,28,72,546
2022,sch,sci,Regular,Henniker,245,Henniker Community School,20935,8,40 - 45,17,29,38,17,55,45,856
2022,sch,mat,Regular,Hill,247,Jennie D. Blake School,20670,0,25 - 30,24,28,34,14,48,52,
2022,sch,mat,Regular,Hill,247,Jennie D. Blake School,20670,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,Hill,247,Jennie D. Blake School,20670,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,Hill,247,Jennie D. Blake School,20670,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,Hill,247,Jennie D. Blake School,20670,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Hill,247,Jennie D. Blake School,20670,0,25 - 30,24,14,48,14,62,38,
2022,sch,rea,Regular,Hill,247,Jennie D. Blake School,20670,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Hill,247,Jennie D. Blake School,20670,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Hill,247,Jennie D. Blake School,20670,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Hill,247,Jennie D. Blake School,20670,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,sci,Regular,Hill,247,Jennie D. Blake School,20670,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,sci,Regular,Hill,247,Jennie D. Blake School,20670,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering High School,20950,0,50 - 55,40,30,28,< 10 %,30,70,
2022,sch,mat,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering High School,20950,11,50 - 55,40,30,28,< 10 %,30,70,467
2022,sch,rea,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering High School,20950,0,50 - 55,25,26,38,11,49,51,
2022,sch,rea,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering High School,20950,11,50 - 55,25,26,38,11,49,51,495
2022,sch,sci,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering High School,20950,0,50 - 55,43,26,30,< 10 %,31,69,
2022,sch,sci,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering High School,20950,11,50 - 55,43,26,30,< 10 %,31,69,1147
2022,sch,mat,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Elementary School,20955,0,180 - 185,28,30,29,13,43,57,
2022,sch,mat,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Elementary School,20955,3,65 - 70,29,27,27,17,44,56,425
2022,sch,mat,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Elementary School,20955,4,50 - 55,15,27,42,15,58,42,466
2022,sch,mat,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Elementary School,20955,5,60 - 65,37,35,21,< 10 %,29,71,473
2022,sch,rea,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Elementary School,20955,0,180 - 185,40,20,29,12,40,60,
2022,sch,rea,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Elementary School,20955,3,65 - 70,45,20,17,18,35,65,561
2022,sch,rea,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Elementary School,20955,4,50 - 55,35,19,37,10,46,54,591
2022,sch,rea,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Elementary School,20955,5,60 - 65,38,22,34,< 10 %,41,59,610
2022,sch,sci,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Elementary School,20955,0,60 - 65,52,24,24,< 10 %,24,76,
2022,sch,sci,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Elementary School,20955,5,60 - 65,52,24,24,< 10 %,24,76,543
2022,sch,mat,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Middle School,20960,0,200 - 205,51,37,< 10 %,< 10 %,12,88,
2022,sch,mat,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Middle School,20960,6,65 - 70,49,40,10,< 10 %,12,88,476
2022,sch,mat,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Middle School,20960,7,70 - 75,48,35,14,< 10 %,17,83,497
2022,sch,mat,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Middle School,20960,8,65 - 70,58,35,< 10 %,< 10 %,< 10 %,> 90 %,520
2022,sch,rea,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Middle School,20960,0,195 - 200,47,28,23,< 10 %,25,75,
2022,sch,rea,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Middle School,20960,6,65 - 70,30,37,31,< 10 %,33,67,622
2022,sch,rea,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Middle School,20960,7,65 - 70,54,25,20,< 10 %,22,78,605
2022,sch,rea,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Middle School,20960,8,55 - 60,58,22,17,< 10 %,20,80,622
2022,sch,sci,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Middle School,20960,0,55 - 60,84,< 10 %,< 10 %,< 10 %,< 10 %,> 90 %,
2022,sch,sci,Regular,Hillsboro-Deering Cooperative,251,Hillsboro-Deering Middle School,20960,8,55 - 60,84,< 10 %,< 10 %,< 10 %,< 10 %,> 90 %,835
2022,sch,mat,Regular,Hinsdale,255,Hinsdale High School,21675,0,25 - 30,52,30,15,< 10 %,19,81,
2022,sch,mat,Regular,Hinsdale,255,Hinsdale High School,21675,11,25 - 30,52,30,15,< 10 %,19,81,446
2022,sch,rea,Regular,Hinsdale,255,Hinsdale High School,21675,0,25 - 30,33,22,41,< 10 %,44,56,
2022,sch,rea,Regular,Hinsdale,255,Hinsdale High School,21675,11,25 - 30,33,22,41,< 10 %,44,56,461
2022,sch,sci,Regular,Hinsdale,255,Hinsdale High School,21675,0,25 - 30,67,< 10 %,30,< 10 %,30,70,
2022,sch,sci,Regular,Hinsdale,255,Hinsdale High School,21675,11,25 - 30,67,< 10 %,30,< 10 %,30,70,1143
2022,sch,mat,Regular,Hinsdale,255,Hinsdale Elementary School,21680,0,115 - 120,57,25,13,< 10 %,18,82,
2022,sch,mat,Regular,Hinsdale,255,Hinsdale Elementary School,21680,3,40 - 45,59,20,15,< 10 %,22,78,400
2022,sch,mat,Regular,Hinsdale,255,Hinsdale Elementary School,21680,4,35 - 40,51,29,14,< 10 %,20,80,436
2022,sch,mat,Regular,Hinsdale,255,Hinsdale Elementary School,21680,5,35 - 40,59,28,10,< 10 %,13,87,441
2022,sch,rea,Regular,Hinsdale,255,Hinsdale Elementary School,21680,0,115 - 120,60,23,13,< 10 %,17,83,
2022,sch,rea,Regular,Hinsdale,255,Hinsdale Elementary School,21680,3,40 - 45,59,24,17,< 10 %,17,83,542
2022,sch,rea,Regular,Hinsdale,255,Hinsdale Elementary School,21680,4,35 - 40,69,14,11,< 10 %,17,83,563
2022,sch,rea,Regular,Hinsdale,255,Hinsdale Elementary School,21680,5,35 - 40,54,28,10,< 10 %,18,82,590
2022,sch,sci,Regular,Hinsdale,255,Hinsdale Elementary School,21680,0,35 - 40,72,18,< 10 %,< 10 %,10,90,
2022,sch,sci,Regular,Hinsdale,255,Hinsdale Elementary School,21680,5,35 - 40,72,18,< 10 %,< 10 %,10,90,537
2022,sch,mat,Regular,Hinsdale,255,Hinsdale Middle High School,26985,0,115 - 120,43,38,17,< 10 %,20,80,
2022,sch,mat,Regular,Hinsdale,255,Hinsdale Middle High School,26985,6,35 - 40,34,45,21,< 10 %,21,79,492
2022,sch,mat,Regular,Hinsdale,255,Hinsdale Middle High School,26985,7,35 - 40,46,41,10,< 10 %,13,87,506
2022,sch,mat,Regular,Hinsdale,255,Hinsdale Middle High School,26985,8,40 - 45,48,28,20,< 10 %,25,75,544
2022,sch,rea,Regular,Hinsdale,255,Hinsdale Middle High School,26985,0,115 - 120,28,37,30,< 10 %,35,65,
2022,sch,rea,Regular,Hinsdale,255,Hinsdale Middle High School,26985,6,35 - 40,21,26,47,< 10 %,53,47,635
2022,sch,rea,Regular,Hinsdale,255,Hinsdale Middle High School,26985,7,35 - 40,36,38,23,< 10 %,26,74,615
2022,sch,rea,Regular,Hinsdale,255,Hinsdale Middle High School,26985,8,40 - 45,28,45,20,< 10 %,28,73,645
2022,sch,sci,Regular,Hinsdale,255,Hinsdale Middle High School,26985,0,40 - 45,60,13,25,< 10 %,28,73,
2022,sch,sci,Regular,Hinsdale,255,Hinsdale Middle High School,26985,8,40 - 45,60,13,25,< 10 %,28,73,843
2022,sch,mat,Regular,Holderness,257,Holderness Central School,22345,0,95 - 100,10,28,29,34,62,38,
2022,sch,mat,Regular,Holderness,257,Holderness Central School,22345,3,15 - 20,< 10 %,20,47,27,73,27,441
2022,sch,mat,Regular,Holderness,257,Holderness Central School,22345,4,44849,< 10 %,45,36,< 10 %,45,55,458
2022,sch,mat,Regular,Holderness,257,Holderness Central School,22345,5,20 - 25,< 10 %,26,22,43,65,35,517
2022,sch,mat,Regular,Holderness,257,Holderness Central School,22345,6,15 - 20,25,25,25,25,50,50,522
2022,sch,mat,Regular,Holderness,257,Holderness Central School,22345,7,15 - 20,< 10 %,22,33,39,72,28,576
2022,sch,mat,Regular,Holderness,257,Holderness Central School,22345,8,15 - 20,< 10 %,33,13,47,60,40,616
2022,sch,rea,Regular,Holderness,257,Holderness Central School,22345,0,95 - 100,< 10 %,19,29,44,72,28,
2022,sch,rea,Regular,Holderness,257,Holderness Central School,22345,3,15 - 20,< 10 %,27,20,47,67,33,604
2022,sch,rea,Regular,Holderness,257,Holderness Central School,22345,4,44849,27,36,18,18,36,64,592
2022,sch,rea,Regular,Holderness,257,Holderness Central School,22345,5,20 - 25,< 10 %,22,35,39,74,26,650
2022,sch,rea,Regular,Holderness,257,Holderness Central School,22345,6,15 - 20,< 10 %,< 10 %,50,38,88,13,675
2022,sch,rea,Regular,Holderness,257,Holderness Central School,22345,7,15 - 20,< 10 %,17,17,61,78,22,691
2022,sch,rea,Regular,Holderness,257,Holderness Central School,22345,8,15 - 20,< 10 %,13,27,53,80,20,699
2022,sch,sci,Regular,Holderness,257,Holderness Central School,22345,0,35 - 40,11,13,37,39,76,24,
2022,sch,sci,Regular,Holderness,257,Holderness Central School,22345,5,20 - 25,13,13,30,43,74,26,562
2022,sch,sci,Regular,Holderness,257,Holderness Central School,22345,8,15 - 20,< 10 %,13,47,33,80,20,863
2022,sch,mat,Regular,Hollis,259,Hollis Primary School,21815,0,85 - 90,< 10 %,< 10 %,37,51,88,12,
2022,sch,mat,Regular,Hollis,259,Hollis Primary School,21815,3,85 - 90,< 10 %,< 10 %,37,51,88,12,455
2022,sch,rea,Regular,Hollis,259,Hollis Primary School,21815,0,85 - 90,12,16,30,42,72,28,
2022,sch,rea,Regular,Hollis,259,Hollis Primary School,21815,3,85 - 90,12,16,30,42,72,28,604
2022,sch,mat,Regular,Hollis,259,Hollis Upper Elementary School,27530,0,275 - 280,< 10 %,20,32,39,71,29,
2022,sch,mat,Regular,Hollis,259,Hollis Upper Elementary School,27530,4,90 - 95,< 10 %,25,33,34,66,34,480
2022,sch,mat,Regular,Hollis,259,Hollis Upper Elementary School,27530,5,85 - 90,< 10 %,21,28,42,70,30,518
2022,sch,mat,Regular,Hollis,259,Hollis Upper Elementary School,27530,6,95 - 100,< 10 %,15,36,41,77,23,545
2022,sch,rea,Regular,Hollis,259,Hollis Upper Elementary School,27530,0,275 - 280,12,16,36,37,73,27,
2022,sch,rea,Regular,Hollis,259,Hollis Upper Elementary School,27530,4,90 - 95,17,18,28,36,64,36,617
2022,sch,rea,Regular,Hollis,259,Hollis Upper Elementary School,27530,5,85 - 90,11,13,34,41,76,24,646
2022,sch,rea,Regular,Hollis,259,Hollis Upper Elementary School,27530,6,95 - 100,< 10 %,16,44,34,78,22,669
2022,sch,sci,Regular,Hollis,259,Hollis Upper Elementary School,27530,0,85 - 90,17,18,32,32,64,36,
2022,sch,sci,Regular,Hollis,259,Hollis Upper Elementary School,27530,5,85 - 90,17,18,32,32,64,36,558
2022,sch,mat,Regular,Hollis-Brookline Cooperative,260,Hollis-Brookline Middle School,21805,0,320 - 325,11,23,30,37,67,33,
2022,sch,mat,Regular,Hollis-Brookline Cooperative,260,Hollis-Brookline Middle School,21805,7,170 - 175,< 10 %,18,32,41,73,27,576
2022,sch,mat,Regular,Hollis-Brookline Cooperative,260,Hollis-Brookline Middle School,21805,8,150 - 155,12,28,27,32,60,40,598
2022,sch,rea,Regular,Hollis-Brookline Cooperative,260,Hollis-Brookline Middle School,21805,0,320 - 325,< 10 %,18,54,19,73,27,
2022,sch,rea,Regular,Hollis-Brookline Cooperative,260,Hollis-Brookline Middle School,21805,7,170 - 175,< 10 %,14,60,19,79,21,666
2022,sch,rea,Regular,Hollis-Brookline Cooperative,260,Hollis-Brookline Middle School,21805,8,150 - 155,11,23,47,20,67,33,676
2022,sch,sci,Regular,Hollis-Brookline Cooperative,260,Hollis-Brookline Middle School,21805,0,145 - 150,42,20,27,11,38,62,
2022,sch,sci,Regular,Hollis-Brookline Cooperative,260,Hollis-Brookline Middle School,21805,8,145 - 150,42,20,27,11,38,62,850
2022,sch,mat,Regular,Hollis-Brookline Cooperative,260,Hollis-Brookline High School,21810,0,185 - 190,< 10 %,33,40,21,61,39,
2022,sch,mat,Regular,Hollis-Brookline Cooperative,260,Hollis-Brookline High School,21810,11,185 - 190,< 10 %,33,40,21,61,39,559
2022,sch,rea,Regular,Hollis-Brookline Cooperative,260,Hollis-Brookline High School,21810,0,185 - 190,< 10 %,< 10 %,63,27,90,10,
2022,sch,rea,Regular,Hollis-Brookline Cooperative,260,Hollis-Brookline High School,21810,11,185 - 190,< 10 %,< 10 %,63,27,90,10,577
2022,sch,sci,Regular,Hollis-Brookline Cooperative,260,Hollis-Brookline High School,21810,0,145 - 150,37,17,40,< 10 %,46,54,
2022,sch,sci,Regular,Hollis-Brookline Cooperative,260,Hollis-Brookline High School,21810,11,145 - 150,37,17,40,< 10 %,46,54,1152
2022,sch,mat,Regular,Hooksett,261,Hooksett Memorial School,20540,0,370 - 375,10,20,32,38,70,30,
2022,sch,mat,Regular,Hooksett,261,Hooksett Memorial School,20540,3,125 - 130,11,20,35,34,69,31,442
2022,sch,mat,Regular,Hooksett,261,Hooksett Memorial School,20540,4,120 - 125,10,23,37,30,67,33,474
2022,sch,mat,Regular,Hooksett,261,Hooksett Memorial School,20540,5,120 - 125,< 10 %,17,25,50,74,26,518
2022,sch,rea,Regular,Hooksett,261,Hooksett Memorial School,20540,0,370 - 375,18,18,38,26,64,36,
2022,sch,rea,Regular,Hooksett,261,Hooksett Memorial School,20540,3,125 - 130,22,21,26,32,57,43,590
2022,sch,rea,Regular,Hooksett,261,Hooksett Memorial School,20540,4,120 - 125,21,14,43,22,65,35,609
2022,sch,rea,Regular,Hooksett,261,Hooksett Memorial School,20540,5,120 - 125,11,20,46,23,69,31,639
2022,sch,sci,Regular,Hooksett,261,Hooksett Memorial School,20540,0,120 - 125,32,28,30,11,40,60,
2022,sch,sci,Regular,Hooksett,261,Hooksett Memorial School,20540,5,120 - 125,32,28,30,11,40,60,550
2022,sch,mat,Regular,Hooksett,261,David R. Cawley Middle School,28050,0,405 - 410,19,28,26,27,53,47,
2022,sch,mat,Regular,Hooksett,261,David R. Cawley Middle School,28050,6,130 - 135,16,27,30,27,56,44,524
2022,sch,mat,Regular,Hooksett,261,David R. Cawley Middle School,28050,7,135 - 140,19,30,26,25,51,49,552
2022,sch,mat,Regular,Hooksett,261,David R. Cawley Middle School,28050,8,135 - 140,22,26,22,30,52,48,591
2022,sch,rea,Regular,Hooksett,261,David R. Cawley Middle School,28050,0,405 - 410,14,26,43,18,60,40,
2022,sch,rea,Regular,Hooksett,261,David R. Cawley Middle School,28050,6,125 - 130,15,22,44,19,64,36,649
2022,sch,rea,Regular,Hooksett,261,David R. Cawley Middle School,28050,7,135 - 140,< 10 %,29,49,13,62,38,654
2022,sch,rea,Regular,Hooksett,261,David R. Cawley Middle School,28050,8,140 - 145,17,28,35,20,55,45,671
2022,sch,sci,Regular,Hooksett,261,David R. Cawley Middle School,28050,0,140 - 145,31,25,22,21,44,56,
2022,sch,sci,Regular,Hooksett,261,David R. Cawley Middle School,28050,8,140 - 145,31,25,22,21,44,56,853
2022,sch,mat,Regular,Hopkinton,263,Maple Street Elementary School,20965,0,200 - 205,17,28,27,29,56,45,
2022,sch,mat,Regular,Hopkinton,263,Maple Street Elementary School,20965,4,60 - 65,11,21,35,33,68,32,472
2022,sch,mat,Regular,Hopkinton,263,Maple Street Elementary School,20965,5,70 - 75,26,43,22,< 10 %,31,69,480
2022,sch,mat,Regular,Hopkinton,263,Maple Street Elementary School,20965,6,65 - 70,11,18,23,47,71,29,541
2022,sch,rea,Regular,Hopkinton,263,Maple Street Elementary School,20965,0,200 - 205,14,20,37,29,67,33,
2022,sch,rea,Regular,Hopkinton,263,Maple Street Elementary School,20965,4,60 - 65,19,19,25,37,62,38,613
2022,sch,rea,Regular,Hopkinton,263,Maple Street Elementary School,20965,5,70 - 75,17,22,40,21,61,39,630
2022,sch,rea,Regular,Hopkinton,263,Maple Street Elementary School,20965,6,65 - 70,< 10 %,18,46,30,76,24,670
2022,sch,sci,Regular,Hopkinton,263,Maple Street Elementary School,20965,0,70 - 75,29,32,29,10,39,61,
2022,sch,sci,Regular,Hopkinton,263,Maple Street Elementary School,20965,5,70 - 75,29,32,29,10,39,61,550
2022,sch,mat,Regular,Hopkinton,263,Hopkinton High School,20970,0,65 - 70,13,32,38,16,54,46,
2022,sch,mat,Regular,Hopkinton,263,Hopkinton High School,20970,11,65 - 70,13,32,38,16,54,46,529
2022,sch,rea,Regular,Hopkinton,263,Hopkinton High School,20970,0,65 - 70,< 10 %,12,51,29,81,19,
2022,sch,rea,Regular,Hopkinton,263,Hopkinton High School,20970,11,65 - 70,< 10 %,12,51,29,81,19,562
2022,sch,sci,Regular,Hopkinton,263,Hopkinton High School,20970,0,65 - 70,35,11,48,< 10 %,55,45,
