yearid,replevel,subject,DenominatorType,disname,discode,schname,schcode,grade,NumberStudents,plevel1text,plevel2text,plevel3text,plevel4text,pAboveProftext,pbelowProfText,AvgScore
2021,sch,rea,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,sci,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,0,15 - 20,67,27,< 10 %,< 10 %,< 10 %,> 90 %,
2021,sch,sci,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,sci,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Gilford,191,Gilford Elementary School,21245,0,105 - 110,< 10 %,34,33,27,60,40,
2021,sch,mat,Regular,Gilford,191,Gilford Elementary School,21245,3,50 - 55,10,25,38,27,65,35,440
2021,sch,mat,Regular,Gilford,191,Gilford Elementary School,21245,4,55 - 60,< 10 %,42,28,26,54,46,470
2021,sch,rea,Regular,Gilford,191,Gilford Elementary School,21245,0,105 - 110,16,24,34,27,61,39,
2021,sch,rea,Regular,Gilford,191,Gilford Elementary School,21245,3,50 - 55,15,21,31,33,63,37,595
2021,sch,rea,Regular,Gilford,191,Gilford Elementary School,21245,4,55 - 60,16,26,37,21,58,42,610
2021,sch,mat,Regular,Gilford,191,Gilford High School,21240,0,85 - 90,18,45,31,< 10 %,37,63,
2021,sch,mat,Regular,Gilford,191,Gilford High School,21240,11,85 - 90,18,45,31,< 10 %,37,63,506
2021,sch,rea,Regular,Gilford,191,Gilford High School,21240,0,85 - 90,18,26,47,< 10 %,55,45,
2021,sch,rea,Regular,Gilford,191,Gilford High School,21240,11,85 - 90,18,26,47,< 10 %,55,45,502
2021,sch,sci,Regular,Gilford,191,Gilford High School,21240,0,75 - 80,23,19,57,< 10 %,59,41,
2021,sch,sci,Regular,Gilford,191,Gilford High School,21240,11,75 - 80,23,19,57,< 10 %,59,41,1155
2021,sch,mat,Regular,Gilford,191,Gilford Middle School,26995,0,290 - 295,17,28,25,29,54,46,
2021,sch,mat,Regular,Gilford,191,Gilford Middle School,26995,5,70 - 75,22,30,22,27,49,51,489
2021,sch,mat,Regular,Gilford,191,Gilford Middle School,26995,6,75 - 80,20,25,31,24,55,45,519
2021,sch,mat,Regular,Gilford,191,Gilford Middle School,26995,7,75 - 80,< 10 %,27,25,40,65,35,572
2021,sch,mat,Regular,Gilford,191,Gilford Middle School,26995,8,65 - 70,19,32,22,26,49,51,589
2021,sch,rea,Regular,Gilford,191,Gilford Middle School,26995,0,290 - 295,20,32,37,12,49,51,
2021,sch,rea,Regular,Gilford,191,Gilford Middle School,26995,5,70 - 75,16,23,38,23,61,39,627
2021,sch,rea,Regular,Gilford,191,Gilford Middle School,26995,6,75 - 80,25,33,35,< 10 %,41,59,633
2021,sch,rea,Regular,Gilford,191,Gilford Middle School,26995,7,70 - 75,22,24,46,< 10 %,54,46,644
2021,sch,rea,Regular,Gilford,191,Gilford Middle School,26995,8,65 - 70,15,47,28,10,38,62,657
2021,sch,sci,Regular,Gilford,191,Gilford Middle School,26995,0,140 - 145,29,23,40,< 10 %,48,52,
2021,sch,sci,Regular,Gilford,191,Gilford Middle School,26995,5,75 - 80,35,19,39,< 10 %,47,53,549
2021,sch,sci,Regular,Gilford,191,Gilford Middle School,26995,8,65 - 70,24,28,41,< 10 %,49,51,853
2021,sch,mat,Regular,Gilmanton,195,Gilmanton Elementary School,21250,0,250 - 255,22,31,30,17,47,53,
2021,sch,mat,Regular,Gilmanton,195,Gilmanton Elementary School,21250,3,40 - 45,< 10 %,28,38,30,68,33,443
2021,sch,mat,Regular,Gilmanton,195,Gilmanton Elementary School,21250,4,30 - 35,< 10 %,41,38,16,53,47,464
2021,sch,mat,Regular,Gilmanton,195,Gilmanton Elementary School,21250,5,45 - 50,17,23,38,23,60,40,494
2021,sch,mat,Regular,Gilmanton,195,Gilmanton Elementary School,21250,6,40 - 45,15,40,28,18,45,55,520
2021,sch,mat,Regular,Gilmanton,195,Gilmanton Elementary School,21250,7,40 - 45,31,33,26,10,36,64,524
2021,sch,mat,Regular,Gilmanton,195,Gilmanton Elementary School,21250,8,50 - 55,48,27,15,10,25,75,545
2021,sch,rea,Regular,Gilmanton,195,Gilmanton Elementary School,21250,0,255 - 260,15,16,47,22,69,31,
2021,sch,rea,Regular,Gilmanton,195,Gilmanton Elementary School,21250,3,40 - 45,10,15,45,30,75,25,601
2021,sch,rea,Regular,Gilmanton,195,Gilmanton Elementary School,21250,4,30 - 35,13,19,47,22,69,31,613
2021,sch,rea,Regular,Gilmanton,195,Gilmanton Elementary School,21250,5,45 - 50,21,< 10 %,44,29,73,27,641
2021,sch,rea,Regular,Gilmanton,195,Gilmanton Elementary School,21250,6,40 - 45,< 10 %,23,48,23,70,30,662
2021,sch,rea,Regular,Gilmanton,195,Gilmanton Elementary School,21250,7,40 - 45,12,23,53,12,65,35,651
2021,sch,rea,Regular,Gilmanton,195,Gilmanton Elementary School,21250,8,50 - 55,23,13,46,17,63,37,667
2021,sch,sci,Regular,Gilmanton,195,Gilmanton Elementary School,21250,0,95 - 100,35,16,35,14,49,51,
2021,sch,sci,Regular,Gilmanton,195,Gilmanton Elementary School,21250,5,45 - 50,23,15,44,19,63,38,553
2021,sch,sci,Regular,Gilmanton,195,Gilmanton Elementary School,21250,8,50 - 55,46,18,26,10,36,64,847
2021,sch,mat,Regular,Goffstown,199,Bartlett Elementary School,20695,0,95 - 100,32,43,21,< 10 %,25,75,
2021,sch,mat,Regular,Goffstown,199,Bartlett Elementary School,20695,3,45 - 50,27,45,22,< 10 %,29,71,416
2021,sch,mat,Regular,Goffstown,199,Bartlett Elementary School,20695,4,45 - 50,37,41,20,< 10 %,22,78,440
2021,sch,rea,Regular,Goffstown,199,Bartlett Elementary School,20695,0,95 - 100,34,25,23,18,41,59,
2021,sch,rea,Regular,Goffstown,199,Bartlett Elementary School,20695,3,45 - 50,33,24,22,20,43,57,578
2021,sch,rea,Regular,Goffstown,199,Bartlett Elementary School,20695,4,45 - 50,35,26,24,15,39,61,594
2021,sch,mat,Regular,Goffstown,199,Goffstown High School,20700,0,200 - 205,11,39,42,< 10 %,49,51,
2021,sch,mat,Regular,Goffstown,199,Goffstown High School,20700,11,200 - 205,11,39,42,< 10 %,49,51,522
2021,sch,rea,Regular,Goffstown,199,Goffstown High School,20700,0,200 - 205,< 10 %,18,54,18,73,27,
2021,sch,rea,Regular,Goffstown,199,Goffstown High School,20700,11,200 - 205,< 10 %,18,54,18,73,27,540
2021,sch,sci,Regular,Goffstown,199,Goffstown High School,20700,0,170 - 175,21,20,49,10,59,41,
2021,sch,sci,Regular,Goffstown,199,Goffstown High School,20700,11,170 - 175,21,20,49,10,59,41,1156
2021,sch,mat,Regular,Goffstown,199,Maple Avenue School,20690,0,220 - 225,20,30,33,17,50,50,
2021,sch,mat,Regular,Goffstown,199,Maple Avenue School,20690,3,100 - 105,27,28,28,18,46,54,425
2021,sch,mat,Regular,Goffstown,199,Maple Avenue School,20690,4,120 - 125,14,31,38,17,55,45,463
2021,sch,rea,Regular,Goffstown,199,Maple Avenue School,20690,0,220 - 225,26,15,32,27,59,41,
2021,sch,rea,Regular,Goffstown,199,Maple Avenue School,20690,3,100 - 105,31,13,28,29,56,44,584
2021,sch,rea,Regular,Goffstown,199,Maple Avenue School,20690,4,120 - 125,22,17,36,25,60,40,609
2021,sch,mat,Regular,Goffstown,199,Mountain View Middle School,26820,0,730 - 735,26,34,22,18,39,61,
2021,sch,mat,Regular,Goffstown,199,Mountain View Middle School,26820,5,135 - 140,22,40,23,16,39,61,485
2021,sch,mat,Regular,Goffstown,199,Mountain View Middle School,26820,6,145 - 150,23,34,29,14,42,58,508
2021,sch,mat,Regular,Goffstown,199,Mountain View Middle School,26820,7,235 - 240,24,35,23,18,41,59,541
2021,sch,mat,Regular,Goffstown,199,Mountain View Middle School,26820,8,205 - 210,34,30,16,20,36,64,566
2021,sch,rea,Regular,Goffstown,199,Mountain View Middle School,26820,0,725 - 730,17,20,44,19,63,37,
2021,sch,rea,Regular,Goffstown,199,Mountain View Middle School,26820,5,135 - 140,21,15,45,19,64,36,629
2021,sch,rea,Regular,Goffstown,199,Mountain View Middle School,26820,6,145 - 150,10,28,44,18,62,38,652
2021,sch,rea,Regular,Goffstown,199,Mountain View Middle School,26820,7,235 - 240,16,20,45,18,64,36,654
2021,sch,rea,Regular,Goffstown,199,Mountain View Middle School,26820,8,205 - 210,19,19,42,20,62,38,667
2021,sch,sci,Regular,Goffstown,199,Mountain View Middle School,26820,0,335 - 340,32,25,33,10,43,57,
2021,sch,sci,Regular,Goffstown,199,Mountain View Middle School,26820,5,135 - 140,30,28,32,10,42,58,550
2021,sch,sci,Regular,Goffstown,199,Mountain View Middle School,26820,8,195 - 200,33,23,34,10,44,56,851
2021,sch,mat,Regular,Gorham Randolph Shelburne Cooperative,203,Edward Fenn School,20745,0,65 - 70,11,29,34,26,60,40,
2021,sch,mat,Regular,Gorham Randolph Shelburne Cooperative,203,Edward Fenn School,20745,3,20 - 25,19,24,33,24,57,43,432
2021,sch,mat,Regular,Gorham Randolph Shelburne Cooperative,203,Edward Fenn School,20745,4,20 - 25,< 10 %,22,35,39,74,26,480
2021,sch,mat,Regular,Gorham Randolph Shelburne Cooperative,203,Edward Fenn School,20745,5,20 - 25,10,43,33,14,48,52,491
2021,sch,rea,Regular,Gorham Randolph Shelburne Cooperative,203,Edward Fenn School,20745,0,65 - 70,25,17,34,25,58,42,
2021,sch,rea,Regular,Gorham Randolph Shelburne Cooperative,203,Edward Fenn School,20745,3,20 - 25,29,19,24,29,52,48,586
2021,sch,rea,Regular,Gorham Randolph Shelburne Cooperative,203,Edward Fenn School,20745,4,20 - 25,22,13,30,35,65,35,615
2021,sch,rea,Regular,Gorham Randolph Shelburne Cooperative,203,Edward Fenn School,20745,5,20 - 25,24,19,48,10,57,43,627
2021,sch,sci,Regular,Gorham Randolph Shelburne Cooperative,203,Edward Fenn School,20745,0,20 - 25,38,29,24,10,33,67,
2021,sch,sci,Regular,Gorham Randolph Shelburne Cooperative,203,Edward Fenn School,20745,5,20 - 25,38,29,24,10,33,67,548
2021,sch,mat,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham High School,20750,0,35 - 40,29,43,26,< 10 %,29,71,
2021,sch,mat,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham High School,20750,11,35 - 40,29,43,26,< 10 %,29,71,477
2021,sch,rea,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham High School,20750,0,35 - 40,20,23,51,< 10 %,57,43,
2021,sch,rea,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham High School,20750,11,35 - 40,20,23,51,< 10 %,57,43,491
2021,sch,sci,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham High School,20750,0,35 - 40,37,23,34,< 10 %,40,60,
2021,sch,sci,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham High School,20750,11,35 - 40,37,23,34,< 10 %,40,60,1151
2021,sch,mat,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham Middle School,27005,0,95 - 100,31,30,25,14,39,61,
2021,sch,mat,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham Middle School,27005,6,30 - 35,31,44,22,< 10 %,25,75,492
2021,sch,mat,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham Middle School,27005,7,30 - 35,29,26,29,16,45,55,536
2021,sch,mat,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham Middle School,27005,8,30 - 35,33,21,24,21,45,55,572
2021,sch,rea,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham Middle School,27005,0,95 - 100,20,25,47,< 10 %,55,45,
2021,sch,rea,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham Middle School,27005,6,30 - 35,16,28,47,< 10 %,56,44,642
2021,sch,rea,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham Middle School,27005,7,30 - 35,23,16,52,10,61,39,642
2021,sch,rea,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham Middle School,27005,8,30 - 35,21,30,42,< 10 %,48,52,654
2021,sch,sci,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham Middle School,27005,0,30 - 35,39,36,24,< 10 %,24,76,
2021,sch,sci,Regular,Gorham Randolph Shelburne Cooperative,203,Gorham Middle School,27005,8,30 - 35,39,36,24,< 10 %,24,76,847
2021,sch,mat,Regular,Governor Wentworth Regional,208,Carpenter Elementary School,22430,0,40 - 45,20,15,43,23,65,35,
2021,sch,mat,Regular,Governor Wentworth Regional,208,Carpenter Elementary School,22430,3,40 - 45,20,15,43,23,65,35,439
2021,sch,rea,Regular,Governor Wentworth Regional,208,Carpenter Elementary School,22430,0,40 - 45,12,24,32,32,63,37,
2021,sch,rea,Regular,Governor Wentworth Regional,208,Carpenter Elementary School,22430,3,40 - 45,12,24,32,32,63,37,597
2021,sch,mat,Regular,Governor Wentworth Regional,208,Crescent Lake School,27515,0,160 - 165,23,33,28,16,44,56,
2021,sch,mat,Regular,Governor Wentworth Regional,208,Crescent Lake School,27515,4,60 - 65,21,32,32,16,48,52,457
2021,sch,mat,Regular,Governor Wentworth Regional,208,Crescent Lake School,27515,5,40 - 45,30,33,18,20,38,63,486
2021,sch,mat,Regular,Governor Wentworth Regional,208,Crescent Lake School,27515,6,60 - 65,21,34,31,13,44,56,509
2021,sch,rea,Regular,Governor Wentworth Regional,208,Crescent Lake School,27515,0,160 - 165,18,27,35,19,54,46,
2021,sch,rea,Regular,Governor Wentworth Regional,208,Crescent Lake School,27515,4,60 - 65,24,21,32,24,56,44,604
2021,sch,rea,Regular,Governor Wentworth Regional,208,Crescent Lake School,27515,5,40 - 45,18,40,28,15,43,58,623
2021,sch,rea,Regular,Governor Wentworth Regional,208,Crescent Lake School,27515,6,60 - 65,13,26,44,16,61,39,648
2021,sch,sci,Regular,Governor Wentworth Regional,208,Crescent Lake School,27515,0,40 - 45,33,43,15,10,25,75,
2021,sch,sci,Regular,Governor Wentworth Regional,208,Crescent Lake School,27515,5,40 - 45,33,43,15,10,25,75,548
2021,sch,mat,Regular,Governor Wentworth Regional,208,Effingham Elementary School,22395,0,45 - 50,21,47,21,11,32,68,
2021,sch,mat,Regular,Governor Wentworth Regional,208,Effingham Elementary School,22395,3,10 - 15,17,33,25,25,50,50,438
2021,sch,mat,Regular,Governor Wentworth Regional,208,Effingham Elementary School,22395,4,10 - 15,18,55,27,< 10 %,27,73,445
2021,sch,mat,Regular,Governor Wentworth Regional,208,Effingham Elementary School,22395,5,10 - 15,< 10 %,64,< 10 %,18,27,73,489
2021,sch,mat,Regular,Governor Wentworth Regional,208,Effingham Elementary School,22395,6,10 - 15,38,38,23,< 10 %,23,77,486
2021,sch,rea,Regular,Governor Wentworth Regional,208,Effingham Elementary School,22395,0,45 - 50,30,34,23,13,36,64,
2021,sch,rea,Regular,Governor Wentworth Regional,208,Effingham Elementary School,22395,3,10 - 15,< 10 %,42,< 10 %,42,50,50,597
2021,sch,rea,Regular,Governor Wentworth Regional,208,Effingham Elementary School,22395,4,10 - 15,36,45,18,< 10 %,18,82,585
2021,sch,rea,Regular,Governor Wentworth Regional,208,Effingham Elementary School,22395,5,10 - 15,36,18,45,< 10 %,45,55,609
2021,sch,rea,Regular,Governor Wentworth Regional,208,Effingham Elementary School,22395,6,10 - 15,38,31,23,< 10 %,31,69,616
2021,sch,sci,Regular,Governor Wentworth Regional,208,Effingham Elementary School,22395,0,10 - 15,27,27,36,< 10 %,45,55,
2021,sch,sci,Regular,Governor Wentworth Regional,208,Effingham Elementary School,22395,5,10 - 15,27,27,36,< 10 %,45,55,550
2021,sch,mat,Regular,Governor Wentworth Regional,208,Kingswood Regional High School,22425,0,120 - 125,27,37,33,< 10 %,36,64,
2021,sch,mat,Regular,Governor Wentworth Regional,208,Kingswood Regional High School,22425,11,120 - 125,27,37,33,< 10 %,36,64,486
2021,sch,rea,Regular,Governor Wentworth Regional,208,Kingswood Regional High School,22425,0,120 - 125,18,20,56,< 10 %,62,38,
2021,sch,rea,Regular,Governor Wentworth Regional,208,Kingswood Regional High School,22425,11,120 - 125,18,20,56,< 10 %,62,38,500
2021,sch,sci,Regular,Governor Wentworth Regional,208,Kingswood Regional High School,22425,0,85 - 90,34,18,44,< 10 %,48,52,
2021,sch,sci,Regular,Governor Wentworth Regional,208,Kingswood Regional High School,22425,11,85 - 90,34,18,44,< 10 %,48,52,1152
2021,sch,mat,Regular,Governor Wentworth Regional,208,Kingswood Regional Middle School,22440,0,285 - 290,29,30,22,18,40,60,
2021,sch,mat,Regular,Governor Wentworth Regional,208,Kingswood Regional Middle School,22440,7,135 - 140,30,33,25,12,37,63,529
2021,sch,mat,Regular,Governor Wentworth Regional,208,Kingswood Regional Middle School,22440,8,145 - 150,28,28,20,24,43,57,582
2021,sch,rea,Regular,Governor Wentworth Regional,208,Kingswood Regional Middle School,22440,0,285 - 290,19,25,42,14,56,44,
2021,sch,rea,Regular,Governor Wentworth Regional,208,Kingswood Regional Middle School,22440,7,135 - 140,21,27,42,11,53,47,645
2021,sch,rea,Regular,Governor Wentworth Regional,208,Kingswood Regional Middle School,22440,8,145 - 150,18,23,42,18,59,41,669
2021,sch,sci,Regular,Governor Wentworth Regional,208,Kingswood Regional Middle School,22440,0,145 - 150,38,20,35,< 10 %,42,58,
2021,sch,sci,Regular,Governor Wentworth Regional,208,Kingswood Regional Middle School,22440,8,145 - 150,38,20,35,< 10 %,42,58,849
2021,sch,mat,Regular,Governor Wentworth Regional,208,New Durham Elementary School,22400,0,65 - 70,< 10 %,27,50,20,70,30,
2021,sch,mat,Regular,Governor Wentworth Regional,208,New Durham Elementary School,22400,3,10 - 15,< 10 %,14,43,43,86,14,452
2021,sch,mat,Regular,Governor Wentworth Regional,208,New Durham Elementary School,22400,4,15 - 20,< 10 %,35,59,< 10 %,59,41,462
2021,sch,mat,Regular,Governor Wentworth Regional,208,New Durham Elementary School,22400,5,15 - 20,< 10 %,33,39,28,67,33,507
2021,sch,mat,Regular,Governor Wentworth Regional,208,New Durham Elementary School,22400,6,15 - 20,< 10 %,24,59,12,71,29,529
2021,sch,rea,Regular,Governor Wentworth Regional,208,New Durham Elementary School,22400,0,65 - 70,11,23,41,26,67,33,
2021,sch,rea,Regular,Governor Wentworth Regional,208,New Durham Elementary School,22400,3,10 - 15,< 10 %,36,21,36,57,43,602
2021,sch,rea,Regular,Governor Wentworth Regional,208,New Durham Elementary School,22400,4,15 - 20,18,24,35,24,59,41,611
2021,sch,rea,Regular,Governor Wentworth Regional,208,New Durham Elementary School,22400,5,15 - 20,11,28,33,28,61,39,637
2021,sch,rea,Regular,Governor Wentworth Regional,208,New Durham Elementary School,22400,6,15 - 20,< 10 %,< 10 %,71,18,88,12,666
2021,sch,sci,Regular,Governor Wentworth Regional,208,New Durham Elementary School,22400,0,15 - 20,17,39,28,17,44,56,
2021,sch,sci,Regular,Governor Wentworth Regional,208,New Durham Elementary School,22400,5,15 - 20,17,39,28,17,44,56,555
2021,sch,mat,Regular,Governor Wentworth Regional,208,Ossipee Central School,22405,0,120 - 125,43,30,21,< 10 %,28,72,
2021,sch,mat,Regular,Governor Wentworth Regional,208,Ossipee Central School,22405,3,25 - 30,36,36,24,< 10 %,28,72,415
2021,sch,mat,Regular,Governor Wentworth Regional,208,Ossipee Central School,22405,4,30 - 35,45,35,16,< 10 %,19,81,433
2021,sch,mat,Regular,Governor Wentworth Regional,208,Ossipee Central School,22405,5,30 - 35,44,22,25,< 10 %,34,66,467
2021,sch,mat,Regular,Governor Wentworth Regional,208,Ossipee Central School,22405,6,30 - 35,44,26,21,< 10 %,29,71,489
2021,sch,rea,Regular,Governor Wentworth Regional,208,Ossipee Central School,22405,0,120 - 125,39,25,27,< 10 %,35,65,
2021,sch,rea,Regular,Governor Wentworth Regional,208,Ossipee Central School,22405,3,25 - 30,48,40,12,< 10 %,12,88,554
2021,sch,rea,Regular,Governor Wentworth Regional,208,Ossipee Central School,22405,4,30 - 35,55,19,23,< 10 %,26,74,572
2021,sch,rea,Regular,Governor Wentworth Regional,208,Ossipee Central School,22405,5,30 - 35,22,19,38,22,59,41,625
2021,sch,rea,Regular,Governor Wentworth Regional,208,Ossipee Central School,22405,6,30 - 35,35,26,32,< 10 %,38,62,627
2021,sch,sci,Regular,Governor Wentworth Regional,208,Ossipee Central School,22405,0,30 - 35,36,15,30,18,48,52,
2021,sch,sci,Regular,Governor Wentworth Regional,208,Ossipee Central School,22405,5,30 - 35,36,15,30,18,48,52,549
2021,sch,mat,Regular,Governor Wentworth Regional,208,Tuftonboro Central School,22410,0,45 - 50,22,24,43,10,53,47,
2021,sch,mat,Regular,Governor Wentworth Regional,208,Tuftonboro Central School,22410,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Governor Wentworth Regional,208,Tuftonboro Central School,22410,4,10 - 15,< 10 %,17,67,< 10 %,75,25,469
2021,sch,mat,Regular,Governor Wentworth Regional,208,Tuftonboro Central School,22410,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Governor Wentworth Regional,208,Tuftonboro Central School,22410,6,15 - 20,29,35,35,< 10 %,35,65,499
2021,sch,rea,Regular,Governor Wentworth Regional,208,Tuftonboro Central School,22410,0,45 - 50,10,41,39,10,49,51,
2021,sch,rea,Regular,Governor Wentworth Regional,208,Tuftonboro Central School,22410,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Governor Wentworth Regional,208,Tuftonboro Central School,22410,4,10 - 15,17,25,42,17,58,42,611
